liwc_posemo,liwc_negemo,liwc_anxiety,liwc_anger,liwc_sadness,liwc_cogproc,liwc_tentativeness,liwc_self_focus,liwc_social,liwc_work,liwc_time_pressure,liwc_somatic,liwc_coping
0.0,3.68,3.68,0.0,0.0,23.68,6.32,4.21,6.84,5.79,10.53,0.0,1.4475
0.53,1.58,1.05,0.0,0.0,10.53,2.63,5.79,14.74,2.11,10.0,0.53,0.9225
0.56,0.56,0.56,0.0,0.0,11.24,1.69,7.87,0.0,3.37,9.55,0.0,0.5625
0.0,1.63,0.0,0.0,0.0,9.76,0.81,3.25,0.0,0.81,9.76,0.0,0.4075
1.6,0.8,0.8,0.0,0.0,13.6,0.8,6.4,0.0,0.8,18.4,0.0,0.6
1.83,7.34,3.67,0.0,0.0,8.26,0.92,6.42,0.92,0.0,21.1,1.83,0.23
1.01,1.01,1.01,0.0,0.0,12.12,3.03,12.12,3.03,1.01,5.05,0.0,0.2525
0.0,1.23,1.23,0.0,0.0,19.75,1.23,11.11,0.0,0.0,13.58,0.0,0.3075
0.87,1.74,0.0,0.87,0.0,11.3,2.61,9.57,7.83,3.48,13.04,1.305,0.2175
1.96,1.96,0.98,0.49,0.49,15.2,4.41,6.86,6.37,1.96,7.84,0.49,0.4900000000000001
0.53,0.86,0.32,0.32,0.0,16.47,2.57,8.45,16.47,1.93,4.49,0.11,0.39999999999999997
1.74,0.58,0.29,0.0,0.29,22.03,4.64,9.28,8.41,2.32,6.96,0.0,0.21749999999999997
0.66,1.97,0.22,0.44,0.22,20.13,3.5,7.0,15.1,1.31,5.91,0.44,0.4375
1.4,2.33,0.93,0.0,0.47,19.53,2.79,12.09,10.23,3.26,6.05,1.165,0.23249999999999998
1.49,2.24,0.75,0.0,0.0,15.67,1.49,10.45,1.49,0.75,14.93,1.12,0.1875
0.34,1.37,0.0,0.34,0.34,15.75,2.4,9.59,12.67,2.05,5.48,1.025,-0.085
0.0,1.96,0.0,1.47,0.0,14.71,2.45,9.8,10.78,2.45,4.9,0.0,0.1225
1.12,3.91,1.12,2.23,0.0,14.53,1.12,8.38,4.47,4.47,3.91,0.28,-0.13749999999999996
0.0,2.4,0.0,0.0,0.0,19.2,4.0,9.6,6.4,3.2,6.4,0.8,0.8
0.0,1.17,0.88,0.0,0.0,13.49,1.76,9.97,10.26,2.64,8.21,0.43999999999999995,0.88
7.61,3.26,0.0,0.0,2.17,27.17,3.26,11.96,5.43,1.09,4.35,1.085,1.63
0.0,3.7,1.85,0.0,0.0,21.3,2.78,9.26,6.48,0.93,1.85,2.315,0.465
0.63,1.88,0.0,1.25,0.63,16.25,3.75,10.63,6.25,1.25,6.88,0.0,0.47
0.0,2.56,2.56,0.0,0.0,16.67,0.0,7.69,2.56,1.28,6.41,0.64,0.0
0.0,3.9,1.3,0.0,0.0,12.99,1.3,10.39,0.0,2.6,7.79,1.3,0.975
0.0,10.71,0.0,0.0,7.14,21.43,3.57,10.71,0.0,0.0,7.14,5.3549999999999995,0.0
0.0,3.39,1.69,0.0,0.0,6.78,1.69,6.78,1.69,1.69,10.17,1.69,0.0
0.0,2.44,2.44,0.0,0.0,26.83,2.44,7.32,0.0,2.44,17.07,0.0,0.0
0.0,3.7,3.7,0.0,0.0,10.19,0.0,12.96,0.0,3.7,12.04,0.0,0.925
0.0,3.61,2.41,0.0,0.0,15.66,1.2,10.84,1.2,3.61,12.05,1.2,0.6025
0.0,0.0,0.0,0.0,0.0,13.21,0.0,5.66,0.0,0.0,15.09,0.0,0.4725
2.04,4.08,2.04,0.0,0.0,16.33,2.04,14.29,0.0,6.12,12.24,0.0,1.53
0.0,4.94,4.94,0.0,0.0,8.64,1.23,7.41,1.23,3.7,8.64,0.0,0.615
0.0,5.0,5.0,0.0,0.0,12.5,5.0,7.5,2.5,7.5,7.5,0.0,1.25
0.0,2.61,2.61,0.0,0.0,11.11,1.96,3.92,5.23,5.23,6.54,0.0,1.6324999999999998
1.8,1.8,1.8,0.0,0.0,10.18,0.6,7.19,5.39,3.59,7.19,0.0,0.3
2.31,4.05,2.89,0.0,0.58,16.18,1.16,9.25,9.25,2.89,5.2,0.58,2.31
2.21,2.65,0.88,0.0,1.33,5.75,0.88,9.29,6.19,1.77,8.85,1.325,1.3275000000000001
4.17,1.25,0.83,0.0,0.0,5.0,1.25,11.25,3.75,1.25,14.17,0.415,1.355
1.23,2.45,1.23,0.0,0.0,12.27,3.07,8.59,2.45,3.68,8.59,0.0,0.9199999999999999
2.36,0.47,0.47,0.0,0.0,10.85,0.47,8.02,7.55,4.25,8.96,0.0,0.825
0.68,2.71,1.69,0.0,0.0,14.58,1.36,8.81,8.14,3.39,6.44,0.34,1.6075
0.0,1.69,1.69,0.0,0.0,11.39,1.69,8.86,6.75,3.38,10.55,0.0,1.3725
3.5,1.0,1.0,0.0,0.0,12.5,0.5,6.5,5.5,2.5,10.5,0.0,1.0
1.68,3.36,1.68,1.26,0.0,11.34,0.84,7.56,12.61,0.42,8.82,0.42,1.365
2.8,1.87,0.93,0.0,0.93,5.14,0.47,8.41,4.67,0.47,10.75,0.235,0.935
1.08,1.08,1.08,0.0,0.0,17.56,1.79,6.09,7.89,4.3,8.6,0.0,0.4475
0.95,1.9,0.95,0.95,0.0,20.0,1.9,7.62,7.62,5.71,6.67,0.0,0.475
0.0,5.1,4.08,0.0,0.0,12.24,0.0,6.12,6.12,5.1,7.14,0.0,0.51
1.44,2.88,1.92,0.0,0.0,9.62,0.96,7.21,5.77,3.37,8.17,0.48,0.84
0.0,2.96,1.48,0.0,0.0,12.59,1.48,6.67,0.74,4.44,9.63,1.48,0.925
6.52,2.17,2.17,0.0,0.0,8.7,2.17,8.7,0.0,2.17,13.04,0.0,0.5425
0.44,1.75,0.0,0.0,0.87,13.54,1.75,6.55,3.06,3.06,6.55,0.22,0.655
3.47,0.0,0.0,0.0,0.0,11.81,2.08,6.94,3.47,1.39,8.33,0.0,0.0
3.11,1.04,0.0,0.52,0.0,8.81,1.04,11.4,2.59,3.63,10.88,0.0,0.9075000000000001
1.45,2.17,0.0,0.0,0.0,10.87,0.0,5.07,5.07,1.45,10.87,0.72,1.0875000000000001
0.52,0.52,0.0,0.0,0.0,8.29,0.52,5.18,2.59,3.11,15.03,0.0,0.5175
1.22,1.22,0.61,0.0,0.61,10.98,1.22,9.15,0.0,1.22,14.02,0.0,0.1525
1.02,1.02,0.0,0.0,1.02,13.71,0.51,8.63,0.51,2.03,15.74,0.255,0.7625
1.87,0.93,0.0,0.47,0.0,10.28,0.0,5.61,4.67,4.21,7.94,0.47,0.585
0.0,1.43,0.71,0.0,0.0,6.43,0.71,4.29,9.29,2.14,7.86,0.71,0.355
0.0,6.8,1.94,1.94,0.97,26.21,0.97,12.62,14.56,1.94,0.97,0.0,-0.485
1.12,5.06,1.69,0.56,0.56,25.28,2.81,12.36,2.25,1.12,1.69,1.405,0.7025
0.0,4.65,2.33,1.16,1.16,19.77,0.0,16.28,6.98,1.16,1.16,0.58,0.0
0.0,6.85,4.79,0.0,0.0,12.33,1.37,8.9,0.0,4.11,5.48,0.34,0.855
0.0,3.64,1.82,0.0,0.0,10.91,3.64,10.91,1.82,5.45,5.45,1.82,1.8175000000000001
0.0,6.14,0.0,0.88,0.0,25.44,5.26,13.16,12.28,0.88,5.26,3.07,0.4375
0.0,3.53,2.35,0.0,0.0,17.65,0.0,15.29,0.0,10.59,0.0,0.59,2.6475
0.0,8.54,1.22,4.88,0.0,17.07,1.22,13.41,0.0,7.32,0.0,1.22,1.525
0.0,0.76,0.0,0.76,0.0,19.85,0.76,12.98,5.34,6.11,1.53,0.0,0.9550000000000001
2.15,7.53,6.45,0.0,0.0,17.2,4.3,10.75,2.15,2.15,9.68,0.54,0.8075
0.0,4.85,1.82,1.82,0.0,10.91,1.21,12.12,2.42,1.82,5.45,1.5150000000000001,-0.3025
0.0,3.31,0.0,0.0,0.83,11.57,0.0,12.4,0.0,1.65,7.44,7.025,0.2075
4.03,2.01,0.67,0.0,0.0,15.44,2.68,12.75,0.67,2.01,4.03,1.34,0.84
0.0,11.67,0.0,0.0,0.0,16.67,0.0,16.67,1.67,1.67,0.0,5.835,0.0
0.98,6.86,3.92,0.0,0.0,17.65,2.94,13.73,0.0,0.98,2.94,0.0,0.245
0.0,4.95,4.4,0.0,0.0,11.54,0.55,4.95,1.1,4.4,8.24,0.0,0.8250000000000001
3.23,2.58,2.58,0.0,0.0,7.1,0.65,12.9,0.0,0.0,8.39,0.0,0.3225
1.55,3.1,1.55,0.0,0.0,10.08,1.55,5.43,0.0,1.55,19.38,0.775,0.3875
0.0,3.77,2.83,0.0,0.0,9.91,2.83,5.66,1.42,3.3,16.04,0.0,0.7075
2.68,4.46,3.57,0.0,0.0,10.71,3.57,13.39,0.0,0.89,11.61,0.0,0.0
0.87,3.49,3.06,0.0,0.0,8.3,0.87,10.48,1.31,1.75,10.92,0.0,0.4375
0.95,3.33,2.86,0.0,0.0,9.52,1.43,10.95,0.48,2.38,10.48,0.0,0.595
1.69,5.65,5.08,0.0,0.0,10.73,3.39,12.43,0.0,3.39,10.73,0.28,0.9875
3.05,4.88,3.05,0.0,0.0,18.29,7.93,4.88,4.88,1.83,6.1,0.0,-0.15250000000000002
1.3,5.84,3.9,0.0,0.0,9.09,0.0,11.04,0.65,0.65,10.39,1.95,0.0
0.65,4.52,3.23,0.0,0.0,13.55,6.45,6.45,3.87,1.94,1.94,0.65,0.1625
0.0,6.96,4.35,1.74,0.0,6.96,0.87,6.96,1.74,2.61,10.43,0.0,-0.2175
1.09,3.83,1.09,0.55,0.55,15.85,1.09,10.38,0.55,4.92,10.93,0.8200000000000001,0.6825
3.42,3.42,1.71,0.0,0.0,17.09,4.27,9.4,4.27,4.27,17.09,0.0,1.0675
4.17,2.08,1.67,0.0,0.0,14.58,0.42,6.25,2.5,4.17,14.17,0.625,1.355
2.03,3.38,2.03,0.68,0.0,13.51,1.35,10.14,2.03,3.38,18.24,0.68,0.6749999999999999
0.47,3.27,2.34,0.0,0.0,12.62,1.4,8.88,0.47,3.74,12.15,0.0,0.935
0.82,5.33,0.82,1.64,0.0,15.57,3.28,11.48,1.64,4.1,11.48,1.025,0.615
1.59,5.58,1.2,0.8,0.0,18.73,1.59,8.37,8.76,3.19,5.98,0.4,0.10000000000000003
3.78,4.62,2.52,0.0,0.0,14.29,3.36,7.56,2.52,3.78,12.61,0.42,-0.105
2.37,2.37,1.9,0.0,0.0,15.17,3.32,6.16,0.47,3.32,14.69,0.0,0.355
6.03,1.72,1.72,0.0,0.0,13.79,3.45,8.62,0.0,5.17,12.07,0.0,1.2925
3.93,3.06,2.18,0.44,0.0,16.16,1.31,10.92,0.44,3.49,9.17,0.0,0.8725
4.78,3.48,2.17,0.43,0.0,10.87,0.0,10.87,0.0,2.61,10.43,0.43,0.76
3.46,4.62,3.46,0.0,0.0,14.23,1.92,11.54,0.77,4.23,6.15,0.38,1.155
0.0,4.55,0.65,1.95,0.0,18.83,1.95,10.39,11.04,3.25,7.14,3.25,0.325
3.03,2.53,0.51,1.01,0.0,9.6,2.02,11.62,2.02,1.52,5.56,0.51,0.6325
4.55,1.65,0.41,0.41,0.0,13.64,2.89,10.33,2.48,2.07,9.92,0.62,0.7225
1.25,1.88,1.25,0.0,0.0,13.13,0.63,12.5,5.0,1.25,9.38,0.0,0.7825
2.13,1.42,0.71,0.0,0.0,9.22,2.13,12.06,0.71,1.42,13.48,1.065,0.355
3.42,1.28,0.85,0.0,0.0,11.11,2.56,7.69,5.13,3.42,10.26,0.43,0.425
4.71,1.05,0.0,0.0,0.0,13.09,3.14,10.99,2.62,2.09,15.71,1.05,0.785
2.5,1.5,1.0,0.0,0.5,15.5,1.5,10.0,1.5,2.5,12.0,0.0,0.625
1.44,2.16,0.36,0.72,0.0,11.51,2.16,9.71,5.04,0.72,11.87,0.72,0.0
3.72,1.65,0.0,0.83,0.0,10.74,2.48,8.26,3.31,2.89,12.81,0.41,0.62
5.22,0.0,0.0,0.0,0.0,5.22,0.0,13.91,1.74,0.87,13.04,0.435,0.2175
1.2,2.41,1.81,0.0,0.0,9.64,1.2,7.83,0.0,1.2,15.06,0.8999999999999999,0.3
1.46,1.46,0.0,0.49,0.0,12.2,0.98,7.8,6.34,2.93,8.78,0.49,0.49
0.85,3.39,0.42,0.42,1.27,13.14,2.12,10.59,5.51,8.47,10.17,1.27,0.8475
1.85,3.7,0.0,1.85,0.0,12.96,1.85,9.26,11.11,1.85,11.11,1.85,-0.9274999999999999
0.85,1.69,0.42,0.42,0.42,16.1,1.69,11.02,4.66,3.81,10.17,0.42,0.3175
1.43,3.33,0.48,0.0,0.48,13.81,3.33,13.81,3.81,2.38,8.57,1.19,0.7149999999999999
3.7,1.23,0.0,0.0,0.0,5.56,0.0,9.88,4.32,0.62,12.96,2.16,1.08
4.07,0.81,0.0,0.0,0.0,9.76,1.63,7.32,5.69,0.0,8.94,0.81,1.2200000000000002
3.16,1.58,0.0,0.0,0.0,14.74,2.63,13.16,3.16,2.11,9.47,1.58,0.1325
1.21,1.21,0.0,0.61,0.0,11.52,2.42,6.06,8.48,2.42,12.12,0.61,-0.7575000000000001
0.0,4.55,0.0,2.27,0.0,4.55,0.0,9.09,2.27,4.55,9.09,2.27,1.1375000000000002
1.87,4.21,1.4,0.47,0.47,14.95,3.27,14.49,7.01,0.93,8.41,0.7,0.585
0.6,4.17,0.6,0.0,1.79,17.26,2.98,13.1,2.98,2.38,14.88,0.6,0.5975
1.32,0.66,0.0,0.0,0.0,10.6,1.99,13.25,2.65,1.32,9.93,0.66,0.32999999999999996
0.0,10.37,3.7,0.0,0.0,7.41,0.74,18.52,4.44,0.74,5.19,6.67,1.1099999999999999
1.56,3.13,1.56,0.0,0.0,13.54,1.04,9.9,1.56,0.52,13.54,1.56,1.17
0.0,2.22,0.74,0.74,0.74,17.04,2.22,12.59,0.74,2.96,6.67,0.0,0.37000000000000005
0.0,3.75,0.0,1.25,0.0,10.0,1.25,2.5,1.25,5.0,15.0,1.25,0.625
0.92,1.83,0.0,0.46,0.46,12.39,2.29,7.34,8.26,4.13,6.88,0.23,0.11749999999999994
2.12,2.12,1.06,0.0,1.06,12.7,2.12,7.41,7.41,2.12,14.29,0.53,0.6625
2.62,2.09,2.09,0.0,0.0,17.28,7.33,8.38,3.14,4.71,13.09,0.0,1.045
0.83,3.31,3.31,0.0,0.0,12.4,0.83,9.09,0.83,4.13,14.05,0.0,1.035
3.3,2.83,0.47,0.94,0.47,13.68,2.36,7.08,7.08,3.3,9.91,0.47,0.11750000000000005
0.46,3.65,0.46,0.91,0.0,9.13,1.83,10.5,9.13,7.31,15.53,0.91,0.685
0.54,2.7,1.08,0.0,0.0,15.14,1.62,10.27,3.24,3.24,13.51,1.08,0.0
1.86,1.86,1.24,0.62,0.0,13.66,1.86,9.32,4.35,2.48,9.94,0.0,-0.15500000000000003
1.89,2.83,0.47,0.47,0.0,9.91,0.47,6.6,6.6,1.89,7.55,1.42,0.235
2.86,0.95,0.95,0.0,0.0,10.0,1.43,8.1,5.71,1.43,17.62,0.24,0.595
6.13,3.07,0.61,1.23,0.0,10.43,1.23,6.75,0.61,1.23,13.5,0.61,0.3075
1.09,2.17,1.09,0.0,0.0,15.76,1.63,6.52,1.63,3.26,12.5,0.54,0.27
1.12,3.0,0.37,0.75,0.0,12.73,2.25,13.48,5.24,2.25,8.24,0.935,0.375
0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,15.0,0.0,0.0
1.33,1.78,0.89,0.89,0.0,14.67,0.89,6.67,4.89,3.11,9.78,0.0,0.89
0.51,2.55,1.53,0.51,0.51,12.76,0.51,6.63,14.8,6.63,6.12,0.0,0.6375000000000001
2.55,3.57,2.55,0.0,0.0,12.24,1.53,8.67,2.55,2.55,11.22,0.51,0.6375
0.68,1.37,0.68,0.0,0.0,8.22,1.37,7.53,6.16,0.68,15.07,0.0,0.0
1.87,0.47,0.0,0.47,0.0,12.62,1.87,6.07,14.49,2.8,7.48,0.0,0.7000000000000001
1.9,1.9,0.95,0.0,0.0,9.52,1.43,8.1,2.86,1.9,10.0,0.48,0.7125
1.19,2.38,1.79,0.0,0.6,10.12,2.38,8.93,4.76,3.57,6.55,0.3,-0.2975
1.42,1.89,1.42,0.0,0.0,19.34,1.42,7.08,11.32,4.25,7.55,0.47,0.47250000000000003
0.0,1.45,1.45,0.0,0.0,13.04,0.0,7.25,14.49,5.8,4.35,0.0,1.0875
0.89,1.78,0.89,0.0,0.0,8.0,0.89,9.33,4.44,0.44,15.56,1.335,0.8875
1.08,1.08,0.54,0.0,0.0,6.49,0.54,7.57,12.97,0.0,9.19,0.54,1.08
1.56,1.56,1.04,0.52,0.0,13.54,3.13,7.81,5.21,2.6,8.85,0.0,1.1724999999999999
1.19,1.58,0.4,1.19,0.0,12.65,3.56,8.3,5.14,2.37,11.07,0.0,0.0
0.74,5.19,2.22,0.0,0.0,9.63,1.48,8.89,2.22,2.22,9.63,2.22,1.1099999999999999
2.44,1.22,1.22,0.0,0.0,9.35,3.66,6.5,6.5,1.63,19.51,0.205,0.7125
0.47,2.84,2.37,0.0,0.47,7.11,0.0,9.0,7.11,0.95,18.01,0.95,0.8300000000000001
0.5,4.0,3.5,0.0,0.0,10.0,1.0,7.5,0.5,3.0,18.0,0.5,0.5
1.03,3.09,1.03,0.0,0.0,11.86,2.58,7.22,0.52,3.09,14.95,0.52,1.0299999999999998
0.65,3.59,2.61,0.0,0.0,14.05,1.96,8.17,2.29,3.59,14.38,0.33,0.8975
1.21,3.03,2.42,0.0,0.0,15.76,3.64,11.52,1.21,3.03,15.76,0.61,0.7575
1.05,3.83,2.79,0.0,0.0,13.24,4.53,8.71,2.79,4.88,13.59,0.8699999999999999,0.6099999999999999
2.24,3.14,3.14,0.0,0.0,17.04,1.79,8.97,0.9,1.35,15.25,0.225,0.8975000000000001
1.84,3.23,2.76,0.0,0.46,10.14,0.46,11.06,2.3,1.38,15.67,0.46,0.8049999999999999
0.0,5.19,5.19,0.0,0.0,14.29,2.6,9.09,0.0,1.3,15.58,0.0,0.975
1.49,6.97,4.48,0.0,1.0,14.43,1.49,5.97,0.5,3.98,11.94,0.5,0.8725
3.27,2.8,2.8,0.0,0.0,12.15,1.87,9.81,3.74,2.8,10.75,0.0,1.0525
1.61,2.15,1.08,0.0,0.0,12.37,2.69,11.29,0.54,3.76,13.44,1.3450000000000002,1.21
0.0,5.19,3.9,0.0,0.0,12.99,0.0,10.39,0.0,2.6,6.49,0.65,0.975
3.41,1.46,1.46,0.0,0.0,12.68,0.98,7.32,1.46,2.44,18.05,0.0,0.855
3.48,3.48,3.48,0.0,0.0,9.57,1.74,9.57,0.87,2.61,13.04,0.0,0.87
2.4,3.2,3.2,0.0,0.0,10.4,0.0,4.0,0.8,4.0,16.8,0.0,1.2
0.0,1.53,1.53,0.0,0.0,13.74,0.76,6.11,0.76,7.63,9.16,0.0,1.9075
1.52,1.52,0.76,0.0,0.0,10.61,0.76,7.58,1.52,5.3,13.64,0.76,1.8925
3.23,1.61,1.61,0.0,0.0,6.45,0.0,7.26,0.81,3.23,12.9,0.0,1.0075
0.63,1.88,0.63,0.0,0.0,9.38,0.63,4.38,2.5,3.13,19.38,0.0,0.625
1.83,1.22,0.0,0.61,0.0,8.54,0.0,6.1,4.27,1.83,13.41,0.61,0.45749999999999996
5.36,1.79,1.79,0.0,0.0,2.38,0.6,8.93,3.57,0.0,12.5,0.0,0.1475
3.68,0.61,0.61,0.0,0.0,6.75,0.0,6.13,4.29,0.61,17.79,0.0,0.0
2.68,0.0,0.0,0.0,0.0,5.37,0.0,8.05,4.03,5.37,16.11,0.0,1.51
2.78,1.11,0.0,0.0,0.0,11.67,2.22,9.44,2.78,5.56,15.0,0.0,1.3900000000000001
0.0,0.68,0.0,0.0,0.68,8.78,0.68,4.73,2.7,3.38,16.89,0.0,0.6749999999999999
0.0,3.73,3.73,0.0,0.0,14.93,2.24,8.96,1.49,4.48,11.94,0.0,1.68
3.55,4.14,2.96,0.0,0.0,12.43,4.14,9.47,2.96,5.92,17.16,0.59,1.6275
4.76,1.59,1.59,0.0,0.0,9.52,1.59,8.73,0.79,1.59,17.46,0.0,0.3975
1.56,2.34,2.34,0.0,0.0,10.16,1.56,9.38,0.0,1.56,15.63,0.39,0.7825
0.58,1.73,1.16,0.0,0.0,10.4,0.58,9.25,1.16,6.94,12.72,0.58,2.1675
1.92,1.92,1.92,0.0,0.0,10.26,1.92,8.97,0.0,6.41,19.23,0.0,1.6025
1.47,3.43,0.49,0.0,0.0,7.35,0.49,7.35,5.39,5.88,11.27,1.47,0.49000000000000005
1.82,3.03,0.61,0.0,0.0,10.91,1.82,8.48,1.82,3.64,15.76,0.61,0.7575000000000001
4.5,3.6,1.8,0.0,0.0,9.91,2.7,7.21,1.8,1.8,16.22,0.9,0.0
2.29,3.05,2.29,0.0,0.76,11.45,0.0,7.63,4.58,0.0,13.74,0.0,0.955
2.0,1.0,1.0,0.0,0.0,9.0,0.0,9.0,3.0,1.0,17.0,0.0,0.25
0.68,2.74,1.37,0.0,0.0,10.27,0.68,6.85,2.05,8.22,10.96,1.37,1.1975
1.14,1.7,1.14,0.0,0.0,15.91,2.27,7.39,0.0,4.55,13.07,0.57,1.2775
1.18,1.76,1.18,0.0,0.0,6.47,1.76,7.65,0.0,5.88,15.29,0.885,1.765
0.0,1.33,1.33,0.0,0.0,16.0,1.33,6.0,0.67,2.0,8.67,0.0,0.0
0.92,1.38,1.38,0.0,0.0,12.39,0.0,6.42,7.34,2.29,13.76,0.0,2.1799999999999997
2.53,0.42,0.42,0.0,0.0,8.02,1.27,5.06,10.97,0.0,10.13,0.0,1.055
0.86,0.86,0.43,0.0,0.0,15.09,2.16,12.5,1.29,1.29,11.64,0.0,0.7525
0.51,0.0,0.0,0.0,0.0,10.1,0.0,8.08,5.56,3.03,17.68,0.0,1.01
0.38,0.75,0.0,0.0,0.0,13.91,1.5,6.39,5.64,3.38,15.04,0.0,1.1275
0.0,0.41,0.0,0.0,0.41,16.53,1.24,7.85,4.13,2.89,16.12,0.0,1.4449999999999998
0.5,0.0,0.0,0.0,0.0,7.04,0.0,6.53,3.02,1.51,15.08,0.25,1.3824999999999998
0.0,0.0,0.0,0.0,0.0,8.05,0.0,5.17,10.34,4.6,12.64,0.0,0.5725
0.3,0.0,0.0,0.0,0.0,11.9,2.08,12.2,1.49,0.6,17.26,0.595,0.52
0.94,0.0,0.0,0.0,0.0,11.79,1.42,5.19,8.96,0.0,12.26,0.47,0.7075
0.0,0.39,0.0,0.0,0.39,14.06,2.73,5.86,6.25,4.3,15.23,0.0,1.1725
0.0,0.0,0.0,0.0,0.0,14.89,1.94,7.12,0.65,1.29,8.74,0.16,0.9700000000000001
0.0,0.5,0.5,0.0,0.0,14.43,2.49,8.96,2.99,0.5,11.44,0.0,1.12
2.27,2.27,0.76,0.0,0.0,9.09,2.27,9.09,3.79,5.3,10.61,0.76,1.705
0.98,1.95,0.98,0.49,0.0,14.63,3.41,8.29,7.8,5.37,12.2,0.49,1.2225
3.64,0.0,0.0,0.0,0.0,9.7,0.61,13.33,3.03,2.42,13.33,0.305,0.7575
1.59,0.79,0.0,0.0,0.0,14.29,3.57,11.9,0.0,0.79,11.11,0.4,0.495
2.09,1.57,0.0,0.0,0.0,15.71,1.05,7.85,13.09,8.38,6.28,0.0,0.0025000000000000577
0.48,2.38,0.95,0.0,0.0,18.1,1.9,6.67,10.48,2.86,7.62,1.19,1.4274999999999998
1.57,2.35,1.18,0.0,0.39,15.69,1.18,6.67,9.41,4.71,7.84,0.78,2.255
0.0,2.2,0.0,0.0,0.0,9.89,0.55,7.69,11.54,2.75,12.64,0.55,3.2975000000000003
2.19,3.65,1.46,0.0,0.0,13.87,0.0,13.14,5.11,2.19,6.57,1.825,1.8249999999999997
0.53,2.66,2.13,0.0,0.0,12.77,0.53,12.23,3.19,1.06,12.23,0.53,0.3975
0.86,2.15,0.86,0.43,0.86,9.44,3.0,9.01,6.44,0.86,6.87,1.075,0.10750000000000001
0.92,0.92,0.92,0.0,0.0,10.6,1.84,9.22,6.45,5.07,13.36,0.0,1.9549999999999998
1.75,3.06,0.44,1.31,0.0,16.16,1.31,10.04,8.73,3.06,5.24,1.31,0.6549999999999999
1.45,2.17,0.0,2.17,0.0,12.32,0.0,13.04,9.42,1.45,3.62,0.0,-0.7249999999999999
0.0,4.05,1.35,0.0,0.0,9.46,0.0,12.16,2.7,4.05,12.16,0.0,0.675
4.19,1.2,0.0,0.0,0.0,11.38,1.8,8.98,1.8,1.8,17.96,0.0,0.6
1.35,1.35,0.68,0.68,0.0,10.14,2.03,8.78,2.03,0.0,12.16,0.34,0.17
0.77,1.54,0.77,0.0,0.77,4.62,0.0,10.77,0.0,1.54,12.31,0.385,0.9625
0.96,1.44,0.0,0.48,0.0,12.92,3.35,8.61,1.44,1.44,11.96,0.24,0.3575
0.0,3.17,2.12,0.0,0.53,15.34,2.12,5.82,3.7,6.88,10.05,0.0,0.6625000000000001
0.67,0.0,0.0,0.0,0.0,14.67,1.33,6.67,2.67,3.33,13.33,0.0,0.8325
1.84,0.61,0.61,0.0,0.0,6.75,1.23,7.36,1.84,3.07,19.02,0.0,0.9199999999999999
4.55,1.14,0.57,0.0,0.0,12.5,3.98,6.25,5.68,2.27,11.93,0.285,1.8475
1.1,0.0,0.0,0.0,0.0,7.69,2.2,10.99,2.2,0.0,19.78,0.0,0.55
0.65,0.0,0.0,0.0,0.0,5.81,0.0,13.55,1.29,0.0,9.68,0.0,0.8075
5.56,0.0,0.0,0.0,0.0,8.33,2.08,11.81,1.39,2.78,12.5,0.0,0.3475
1.2,2.41,0.0,0.0,0.0,7.23,1.2,9.64,2.41,1.2,18.07,1.205,0.0
2.68,1.79,0.0,0.0,0.0,10.71,0.89,9.82,1.79,2.68,9.82,0.0,0.67
0.0,22.22,16.67,0.0,0.0,22.22,5.56,16.67,0.0,0.0,0.0,0.0,0.0
3.95,2.82,1.13,0.56,0.56,17.51,2.26,11.86,1.13,1.69,9.6,0.845,0.42499999999999993
9.46,2.7,2.03,0.0,0.68,9.46,0.68,9.46,2.03,0.68,14.19,0.0,0.17
1.53,1.53,1.53,0.0,0.0,29.77,2.29,9.92,4.58,0.0,9.92,0.0,0.19
1.04,2.08,0.52,0.0,0.52,10.94,2.6,7.81,8.85,1.04,8.33,1.04,0.13
2.24,2.99,2.24,0.0,0.75,18.66,1.49,11.19,0.75,0.75,13.43,0.375,0.375
4.2,3.36,0.84,0.0,0.0,9.24,3.36,14.29,8.4,0.84,15.13,2.52,1.8900000000000001
1.97,1.48,0.49,0.0,0.0,14.29,1.97,9.85,10.34,1.48,13.79,0.74,1.6025
2.94,1.76,1.18,0.0,0.0,8.24,2.35,14.12,15.29,0.0,4.12,3.235,2.3525
3.98,0.88,0.44,0.0,0.0,6.64,1.77,10.18,11.5,1.77,14.6,1.325,1.8775
0.0,3.13,0.63,1.88,0.0,11.88,2.5,4.38,15.0,6.25,8.13,0.0,1.095
0.53,5.32,1.6,0.0,0.53,15.43,3.72,10.11,0.53,2.13,6.91,1.065,0.4
0.0,2.18,0.0,0.44,0.0,12.23,1.31,9.61,4.37,1.75,8.73,0.87,0.545
0.0,3.08,1.03,0.0,0.0,14.36,2.05,9.23,2.05,1.03,8.21,1.54,0.2575
0.0,3.93,0.44,1.75,0.0,13.97,0.0,5.68,10.48,7.86,5.24,0.0,0.8725
0.38,5.75,1.15,1.53,0.0,13.79,1.15,9.2,12.26,2.68,6.9,0.7649999999999999,0.2875
0.7,2.09,2.09,0.0,0.0,12.2,1.05,5.57,3.48,3.83,8.01,0.0,0.7849999999999999
